,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
142,Colorado State University - Fort Collins,Counseling Psychology,PhD,F11,Rejected,Postal Service,"(1, 3, 2011)",1298966400,,,,,,,American,"(1, 3, 2011)",1298966400,"Ha! Mine said the same thing as the guy below me. I was disappointed. Scored a 1320 on the GRE, have a 3.9 GPA, and tons of research experience. What the crap did these people want? Oh well, I have received a few other offers that are better for me."
143,University Of Washington - Seattle (UW),Pure Mathematics,PhD,F11,Rejected,E-mail,"(28, 2, 2011)",1298880000,,,,,,,International,"(1, 3, 2011)",1298966400,
144,University Of Arizona,Optical Science,PhD,F11,Rejected,E-mail,"(28, 2, 2011)",1298880000,,,,,,,International,"(1, 3, 2011)",1298966400,
145,Yale University,Mechanical Engineering And Material Science,PhD,F11,Accepted,Website,"(17, 2, 2011)",1297929600,3.86,800.0,670.0,3.0,False,,International,"(1, 3, 2011)",1298966400,get the offer one month after phone call interview with the prof.
146,"University Of California, Los Angeles (UCLA)",Earth And Space Sciences,PhD,F11,Accepted,E-mail,"(27, 1, 2011)",1296115200,4.0,760.0,800.0,5.5,False,,American,"(1, 3, 2011)",1298966400,(Geochemistry) email from graduate admissions coordinator (funding offer came about a month afterwards)
147,UC Santa Barbara,Physics,PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,
148,University Of Southern California (USC),Earth Sciences,PhD,F11,Accepted,E-mail,"(2, 1, 2011)",1293955200,,,,,,,American,"(1, 3, 2011)",1298966400,unofficial email from potential advisor
149,Harvard University,Earth And Planetary Sciences,PhD,F11,Rejected,Postal Service,"(28, 2, 2011)",1298880000,4.0,760.0,800.0,5.5,False,870.0,American,"(1, 3, 2011)",1298966400,post-visit
150,"University Of California, Santa Babara (UCSB)",Physics,PhD,F11,Rejected,Website,"(28, 2, 2011)",1298880000,,,,,,,International,"(1, 3, 2011)",1298966400,seems their budget cut really affected accepting international students. So sad
151,Duke Univesity,Cultural Anthropology,PhD,F11,Accepted,E-mail,"(1, 3, 2011)",1298966400,3.97,640.0,480.0,4.0,False,,International with US Degree,"(1, 3, 2011)",1298966400,
152,Syracuse University - Maxwell School,Sociology,PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,QQ
153,University Of Pennsylvania (UPenn),Computer Science & Engineering (CSE),PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,
154,"University Of California, Berkeley (UCB)",Anthropology (cultural),PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,Other,"(1, 3, 2011)",1298966400,email with link to website
155,University Of North Carolina (UNC) Chapel Hill,Anthropology (cultural),PhD,F11,Rejected,E-mail,"(26, 2, 2011)",1298707200,,,,,,,Other,"(1, 3, 2011)",1298966400,
156,University Of Pennsylvania (UPenn),Computer Scicence,PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,Regret. It was one of my top choices. Ehhh...
157,Cornell University,ECE (Electrical And Computer Engineering),PhD,F11,Rejected,E-mail,"(1, 2, 2011)",1296547200,,,,,,,International,"(1, 3, 2011)",1298966400,very disappointing... i thought i had it ...
158,Arizona State University (ASU),Mechanical Engineering,PhD,F11,Accepted,E-mail,"(25, 2, 2011)",1298620800,,,,,,,International,"(1, 3, 2011)",1298966400,
159,UNC Chapel Hill,Department Of Political Science,PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International with US Degree,"(1, 3, 2011)",1298966400,Just got the email.
160,The University Of Oregon,Developmental Psychology,PhD,F11,Rejected,E-mail,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,497 applicants for 12 spots
161,Stanford University School Of Education,International And Comparative Education,MS,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,,"(1, 3, 2011)",1298966400,Sad
162,UNC Chapel Hill,Social Psychology,PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,American,"(1, 3, 2011)",1298966400,
163,Washington University in St. Louis (WashU/WUSTL),Biomedical Engineering,PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,3.8,660.0,770.0,2.5,False,,International,"(1, 3, 2011)",1298966400,
164,Georgetown University,Government,PhD,F11,Accepted,Phone,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,waitlist for funding.I hope I could hear good news from them.
165,University Of California Santa Barbara (UCSB),Physics,PhD,F11,Rejected,Website,"(28, 2, 2011)",1298880000,4.0,700.0,800.0,5.0,False,990.0,International with US Degree,"(1, 3, 2011)",1298966400,GPA4.0; 800; 700; 5.0; 990PGRE. One 1st author PRD. Got in MIT Caltech and Chicago.
166,University Of Illinois - Urbana Champaign,Dept. Of Geology,PhD,F11,Accepted,E-mail,"(8, 2, 2011)",1297152000,,,,,,,International,"(1, 3, 2011)",1298966400,
167,Duke University,Applied Statistics,PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,
168,"University At Buffalo, The State University Of New York",Geography,MS,F11,Accepted,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,"Please note this letter is an offer of admission only and, unfortunately, you were not selected for any financial assistance.
Does anyone receive the financial assistance?"
169,McGill University,East Asian Studies,MS,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,
170,Politecnico Di Milano,Urban Planning And Policy,MS,F11,Accepted,Website,"(25, 2, 2011)",1298620800,3.9,730.0,760.0,5.0,False,,International,"(1, 3, 2011)",1298966400,
171,University Of Chicago,Cultural Anthropology,PhD,F11,Accepted,E-mail,"(14, 2, 2011)",1297670400,,,,,,,American,"(1, 3, 2011)",1298966400,Quick informal e-mail from the Administrator of the Graduate Program on the 14th. Formal e-mail on the 28th.
172,James Madision University,Department Of Political Science,MS,F11,Accepted,Postal Service,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,
173,University Of Pittsburgh,Applied Mathmatics,MS,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,3.68,420.0,800.0,3.0,False,,International,"(1, 3, 2011)",1298966400,
174,University Of Toronto,Planning,MS,F11,Accepted,Postal Service,"(28, 2, 2011)",1298880000,3.9,730.0,760.0,5.0,False,,International,"(1, 3, 2011)",1298966400,$8k funding first year
175,University Of California At Santa Barbara (UCSB),Physics,PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,3.85,710.0,800.0,3.0,False,990.0,International,"(1, 3, 2011)",1298966400,
176,Washington University in St. Louis (WashU/WUSTL),Biomedical Engineering,PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,
177,UCSB,Astronomy And Physics,PhD,S11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,The second rejected!!! It's so hopless
178,Medical University Of South Carolina (MUSC),Biomedical Sciences,PhD,F11,Interview,E-mail,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,Recruitment Weekend: April 7-9
179,University Of California At San Diego,Anthropology (cultural),PhD,F11,Rejected,Phone,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,I called them to check if they made the final decisions. They already sent acceptances. Rejections coming soon!!
180,University Of Maryland (College Park),Chemistry,PhD,F11,Accepted,E-mail,"(25, 2, 2011)",1298620800,,,,,,,American,"(1, 3, 2011)",1298966400,Fully funded.
181,Eastern Michigan University,Clinical Psych,MS,F11,Interview,E-mail,"(1, 3, 2011)",1298966400,,,,,,,American,"(1, 3, 2011)",1298966400,Invited to open house on March 25th.
182,University Of Pittsburgh,Mathematics,PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,,"(1, 3, 2011)",1298966400,5 rejections
183,University Of California At Santa Barbara (UCSB),Physics,PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,4.0,580.0,800.0,4.5,False,900.0,International,"(1, 3, 2011)",1298966400,Expected!!
184,University Of California Irvine (UC Irvine),Neurobiology And Behavior,PhD,F11,Rejected,Postal Service,"(1, 3, 2011)",1298966400,,,,,,,International with US Degree,"(1, 3, 2011)",1298966400,
185,UC-Santa Cruz,International Economics,PhD,F11,Accepted,E-mail,"(1, 3, 2011)",1298966400,,,,,,,American,"(1, 3, 2011)",1298966400,Soooo excited!!! tm:geegro05
186,University Of California Santa Barbara (UCSB),Mechanical Engineering,PhD,F11,Rejected,Website,"(28, 2, 2011)",1298880000,3.6,490.0,800.0,3.0,False,890.0,International,"(1, 3, 2011)",1298966400,
187,Duke University Fuqua School Of Business,PhD Business Administration,PhD,F11,Rejected,E-mail,"(28, 2, 2011)",1298880000,,,,,,,International,"(1, 3, 2011)",1298966400,
188,University Of California At Santa Barbara (UCSB),Physics,PhD,F11,Rejected,Website,"(28, 2, 2011)",1298880000,3.91,490.0,770.0,3.5,False,740.0,American,"(1, 3, 2011)",1298966400,Had research experience with NIST and excellent recommendations but all to no avail...
189,University Of British Columbia (UBC),Statistics,PhD,F11,Accepted,E-mail,"(1, 3, 2011)",1298966400,,,,,,,Other,"(1, 3, 2011)",1298966400,
190,UC Santa Barbara,Physics,PhD,F11,Rejected,Website,"(28, 2, 2011)",1298880000,3.91,490.0,770.0,3.5,False,740.0,American,"(1, 3, 2011)",1298966400,Had research experience with NIST and excellent recommendations but all to no avail...
191,University Of Oregon,Department Of Political Science,PhD,F11,Accepted,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International with US Degree,"(1, 3, 2011)",1298966400,
192,Indiana University Bloomington,Linguistics,PhD,F11,Accepted,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,No funding....
193,"University Of California, Santa Babara (UCSB)pps Institution Of Oceanography/UCSD",Physics,PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,
194,"University Of Minnesota, Twin Cities",Mathematics,PhD,F11,Accepted,E-mail,"(28, 2, 2011)",1298880000,3.92,580.0,800.0,5.0,False,860.0,American,"(1, 3, 2011)",1298966400,
195,Stanford University,Philosophy,PhD,F11,Rejected,Postal Service,"(1, 3, 2011)",1298966400,,,,,,,American,"(1, 3, 2011)",1298966400,
196,Princeton University,Quantitative & Computational Biology (QCB),PhD,F11,Accepted,E-mail,"(23, 2, 2011)",1298448000,,,,,,,American,"(1, 3, 2011)",1298966400,
197,Rutgers University - New Brunswick,English,PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,,"(1, 3, 2011)",1298966400,"Zilch in the way of notification. Nothing but class, Rutgers."
198,"University Of California, San Francisco (UCSF)",IPQB,PhD,F11,Accepted,E-mail,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,
199,University Of California At Santa Barbara (UCSB),English,PhD,F11,Accepted,E-mail,"(1, 3, 2011)",1298966400,,,,,,,,"(1, 3, 2011)",1298966400,"Automated email with link to website, where an acceptance letter had been posted."
200,Stanford University School Of Education,Learning Sciences And Technologies,MS,F11,Rejected,E-mail,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,Too bad - rejected from PhD as well. Found their offices to be completely unresponsive when I repeatedly tried to contact them when I was visiting (which I did only because one of the program coordinators had encouraged me to do so...)
201,McGill University,Department Of Political Science,PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International with US Degree,"(1, 3, 2011)",1298966400,I have not completed the application but receive this rejection.
202,"University Of Arizona, Tucson",Planetary Science,PhD,F11,Rejected,E-mail,"(8, 2, 2011)",1297152000,3.3,610.0,690.0,4.0,False,,American,"(1, 3, 2011)",1298966400,Knew it was a long shot.  Congrats to all who get in!
203,"University Of California, San Francisco (UCSF)",Integrative Program In Quantitative Biology (iPQB),PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,Rejected after being interviewed.
204,Stanford University,Philosophy,PhD,F11,Rejected,Postal Service,"(28, 2, 2011)",1298880000,,,,,,,International,"(1, 3, 2011)",1298966400,
205,New York University (NYU) - Steinhardt,Media,PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,American,"(1, 3, 2011)",1298966400,
206,University Of Pennsylvania,Anthropology (cultural),PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,American,"(1, 3, 2011)",1298966400,
207,USC Marshall,Finance,PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,
208,The Catholic University Of America,Library Science,MS,F11,Accepted,Postal Service,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,Mailed 2/22/11
209,Rutgers University - New Brunswick,English,PhD,F11,Rejected,Website,"(28, 2, 2011)",1298880000,3.9,740.0,690.0,5.5,False,610.0,American,"(1, 3, 2011)",1298966400,"Haven't received email--just logged in w/ RUID to see: ""Your application has been reviewed, and the Committee has denied admission."""
210,University Of Toronto,Clinical Engineering,MS,F11,Interview,Phone,"(1, 3, 2011)",1298966400,,,,,,,International with US Degree,"(1, 3, 2011)",1298966400,Received phone today from Clinical Engineering secretary to setup phone interview for tomorrow. This is good news! Hope all goes well!
211,McGill University,East Asian Studies,PhD,F11,Rejected,E-mail,"(28, 2, 2011)",1298880000,3.81,590.0,640.0,4.0,False,,American,"(1, 3, 2011)",1298966400,
212,University Of Florida (Gainesville),Chemistry,PhD,F11,Wait listed,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,Really hope those never wanna to take this offer will reject it.
213,Cornell University,ECE (Electrical And Computer Engineering),PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International with US Degree,"(1, 3, 2011)",1298966400,
214,Duke University,Economics,PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,International with US Degree,"(1, 3, 2011)",1298966400,
215,Texas A & M University,English Literature,PhD,F11,Rejected,Postal Service,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,
216,UC Santa Barbara,Physics,PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,International,"(1, 3, 2011)",1298966400,"I wanted to work with Awsc...., so sad"
217,"University Of California, Berkeley (UCB)",Social Psychology,PhD,F11,Accepted,E-mail,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,
218,UCSB,Astronomy And Physics,PhD,F11,Rejected,Website,"(28, 2, 2011)",1298880000,,,,,,,International,"(1, 3, 2011)",1298966400,
219,Concordia University,Journalism,Other,S11,Accepted,E-mail,"(26, 2, 2011)",1298707200,,,,,,,International,"(1, 3, 2011)",1298966400,I was accepted into the graduate diploma program. I received a personal email from the program director.
220,University Of British Columbia,Statistics,MS,F11,Accepted,E-mail,"(1, 3, 2011)",1298966400,3.64,640.0,800.0,3.5,False,,International,"(1, 3, 2011)",1298966400,fully financial suupport~~deadline for acceptance is April 15th~~
221,Ryerson University,Journalism,MS,F11,Accepted,Postal Service,"(23, 2, 2011)",1298448000,,,,,,,International,"(1, 3, 2011)",1298966400,
222,University Of Rochester,Clinical Psychology,PhD,F11,Rejected,E-mail,"(1, 3, 2011)",1298966400,,,,,,,American,"(1, 3, 2011)",1298966400,
223,Texas A & M University (TAMU),English,PhD,F11,Rejected,Postal Service,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,
224,Georgetown University,Religion/Theology,PhD,F11,Rejected,E-mail,"(27, 2, 2011)",1298793600,,,,,,,International with US Degree,"(1, 3, 2011)",1298966400,
225,Wake Forest University,English,MS,F11,Accepted,E-mail,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,
226,Ohio University,Interdisciplinary Arts (Film Studies And Aesthetics Theory),PhD,F11,Accepted,Postal Service,"(28, 2, 2011)",1298880000,,,,,,,American,"(1, 3, 2011)",1298966400,with funding :)
227,University Of Tennessee,Clinical Psychology,PhD,F11,Accepted,Phone,"(1, 3, 2011)",1298966400,,,,,,,,"(1, 3, 2011)",1298966400,
228,Harvard University Graduate School Of Arts And Sciences,Anthropology (sociocultural),PhD,F11,Rejected,Postal Service,"(1, 3, 2011)",1298966400,3.9,570.0,750.0,5.5,False,,American,"(1, 3, 2011)",1298966400,
229,Colorado State University,Counseling Psychology,PhD,F11,Rejected,Postal Service,"(28, 2, 2011)",1298880000,3.6,410.0,290.0,5.0,False,,American,"(1, 3, 2011)",1298966400,"Letter dated 2/18/2011.  Gets your hopes up because you receive a thicker letter.  Said that they received a surplus of applications, and even sent a letter checked off on why you are not accepted.  Mine said because there were too many applicants."
230,University Of California At Berkeley,Anthropology (sociocultural),PhD,F11,Rejected,Website,"(1, 3, 2011)",1298966400,,,,,,,American,"(1, 3, 2011)",1298966400,email with link to application website
